信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食品伙伴网,淀粉,玉香淀粉,淀粉及淀粉制品-->淀粉,乐陵市厨大妈食品有限公司 ,山东德百集团超市有限公司大楼店 ,2021-03-24,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-24,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,青岛鑫环海食品有限公司 ,市北区益欣超市伊春路店 ,2021-03-24,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-24,
食品伙伴网,淀粉,淀粉制品（鲜土豆粉）,淀粉及淀粉制品-->淀粉制品,张家口乡灵嫂食品生产有限公司 ,怀来县超市发连锁超市有限责任公司怡新家园店 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,淀粉,纯豆银丝粉（淀粉制品）,淀粉及淀粉制品-->淀粉制品,广汉市三水鑫源粉丝厂 ,万州区甘家院贤坤食品经营部 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,淀粉,生粉（食用玉米淀粉）（分装）,淀粉及淀粉制品-->淀粉,江西友泉食品有限公司 ,湛江市全家福购物广场有限公司 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,食用玉米淀粉（生粉）,淀粉及淀粉制品-->淀粉,分装商：增城市石滩麻车穗丰食品厂 ,河源市广晟百货有限公司凯旋分店 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,精制马铃薯淀粉,淀粉及淀粉制品-->淀粉,黑龙江薯丰马铃薯产业有限公司 ,黑龙江薯丰马铃薯产业有限公司 ,2021-03-18,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-18,
食品伙伴网,淀粉,绿豆淀粉,淀粉及淀粉制品-->淀粉,中国•哈尔滨哈达淀粉有限公司 ,哈尔滨哈达淀粉有限公司 ,2021-03-18,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-18,
食品伙伴网,淀粉,水晶粉条（马铃薯淀粉）,淀粉及淀粉制品-->淀粉制品,重庆金田农业集团有限公司 ,云阳县少军副食经营部 ,2021-03-19,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-19,
食品伙伴网,淀粉,烈味魔芋风味魔芋淀粉制品（爆哮泡椒味）,淀粉及淀粉制品-->淀粉制品,成都正日老魔坊食品有限公司 ,重庆谊品弘渝科技有限公司九龙坡石坪桥第二分公司 ,2021-03-19,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-19,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,佛山市尚谷食品有限公司（分装） ,江门市大润发商业有限公司 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,红薯淀粉（生粉）,淀粉及淀粉制品-->淀粉,广州明誉食品发展有限公司 ,华润万家有限公司彩田店 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,珠海佳霖食品有限公司 ,华润万家有限公司彩田店 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,粉圆（淀粉制品）,淀粉及淀粉制品-->淀粉制品,江门市安立司食品有限公司 ,深圳美西西餐饮管理有限公司福景大厦分店 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,佛山市金源食品有限公司（分装） ,罗定市德烨食品超市 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,理想牌粟粉（玉米淀粉）,淀粉及淀粉制品-->淀粉,东莞市日隆食品有限公司 ,肇庆市昌大昌超级购物广场有限公司清远城市广场店 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,鹰粟粉（玉米淀粉）,淀粉及淀粉制品-->淀粉,联合利华（中国）有限公司从化分公司 ,麦德龙商业集团有限公司中山西区商场 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,中山市金迪潮食品有限公司（分装） ,梅州市大润发商业有限公司 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,木薯淀粉,淀粉及淀粉制品-->淀粉,中山市金迪潮食品有限公司（分装） ,梅州市大润发商业有限公司 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,食用生粉（食用玉米淀粉）,淀粉及淀粉制品-->淀粉,广东陶味园食品科技有限公司 ,海丰县蓝天贸易有限公司信利超市城西店 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,食用木薯淀粉,淀粉及淀粉制品-->淀粉,广州市超福双食品有限公司 ,深圳市永辉超市有限公司平湖凤凰大道店 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,食用马铃薯淀粉,淀粉及淀粉制品-->淀粉,分装商：深圳市太港食品有限公司 ,华润万家生活超市（广州）有限公司太古汇店 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,淀粉,玉米淀粉,淀粉及淀粉制品-->淀粉,烟台双塔食品股份有限公司（分装） ,广东永旺天河城商业有限公司珠海扬名广场分公司 ,2021-03-18,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-18,
食品伙伴网,贝类,"河蚌肉
（贝类）",水产及其制品-->生鲜（冻）水产品,/ ,韶山市好又多商贸 有限公司 ,2021-03-09,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-09,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,湘潭县易俗河镇万 博海鲜水产超市 ,2021-03-09,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-09,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,汪成 ,向阳农贸市场—万娟 ,2021-03-11,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-11,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,西海农贸市场 ,株洲百货股份有限公司 株百栗雨店 ,2021-03-11,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-11,
食品伙伴网,贝类,蛤（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,伏观荣（个体工商户） ,2021-03-11,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-11,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,步步高商业连锁股份有 限公司攸县广场店 ,2021-03-11,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-11,
食品伙伴网,贝类,花蛤（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,张五爱——岳阳县城关 镇中心市场 ,2021-03-11,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-11,
食品伙伴网,贝类,花蛤（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,临湘市启洋餐饮店 ,2021-03-11,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-11,
食品伙伴网,贝类,花蛤（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,云溪区波波海鲜超市 ,2021-03-11,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-11,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,炎陵县霞阳镇边贸市场 旺角海鲜批零店 ,2021-03-11,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-11,
食品伙伴网,贝类,花甲(贝类),水产及其制品-->生鲜（冻）水产品,/ ,株洲市石峰区岳俊水产 品店 ,2021-03-11,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-11,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,茶陵县天娥海鲜冷库店 ,2021-03-11,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-11,
食品伙伴网,贝类,圣子皇（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,红花岗区松桃路隆利海鲜批发部 ,2021-03-11,,,,,,,合格,国内监督抽查(贵州市场监管局),2021-03-11,/
食品伙伴网,贝类,"花甲散装
（贝类）",水产及其制品-->生鲜（冻）水产品,/ ,辰溪县佳惠超 市华盛家园店 ,2021-03-16,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-16,
食品伙伴网,贝类,花甲（贝类 水产品）,水产及其制品-->生鲜（冻）水产品,/ ,邵阳市佳惠百 货有限责任公 司江北分店 ,2021-03-16,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-16,
食品伙伴网,贝类,"无沙花甲
（贝类）",水产及其制品-->生鲜（冻）水产品,/ ,芷江汇丰商业 有限责任公司 ,2021-03-16,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-16,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,步步高商业连锁股 份有限公司新晃分 公司 ,2021-03-09,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-09,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,步步高商业连锁股 份有限公司新邵湾 田广场店 ,2021-03-09,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-09,
食品伙伴网,贝类,花甲(贝类),水产及其制品-->生鲜（冻）水产品,/ ,湖南佳惠百货有限 责任公司洪江市黔 城分公司 ,2021-03-09,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-09,
食品伙伴网,贝类,"花甲散装
（贝类）",水产及其制品-->生鲜（冻）水产品,/ ,湖南佳惠百货有限 责任公司中方分公 司 ,2021-03-09,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-09,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,步步高商业连锁股 份有限公司湘乡双 星店 ,2021-03-09,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-09,
食品伙伴网,贝类,指甲贝（贝类）,水产及其制品-->生鲜（冻）水产品,供应商：昆明市官渡区海辉海产品经营部 ,红塔区佰海水产品经营部 ,2021-04-02,,,孔雀石绿,μg/kg,1.95,不得检出,不合格,国内监督抽查(国家市场监管总局),2021-04-02,
食品伙伴网,贝类,毛蚶（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,辽宁地利生鲜农产品企业管理有限公司铁岭县泰山路店 ,2021-04-02,,,,,,,合格,国内监督抽查(辽宁市场监管局),2021-04-02,
食品伙伴网,贝类,小扇贝（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,辽宁地利生鲜农产品企业管理有限公司铁岭县泰山路店 ,2021-04-02,,,,,,,合格,国内监督抽查(辽宁市场监管局),2021-04-02,
食品伙伴网,贝类,花蚬子（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,辽宁地利生鲜农产品企业管理有限公司将军街店 ,2021-04-02,,,,,,,合格,国内监督抽查(辽宁市场监管局),2021-04-02,
食品伙伴网,贝类,毛蚶（贝类）,水产及其制品-->生鲜（冻）水产品,/ ,辽宁地利生鲜农产品企业管理有限公司将军街店 ,2021-04-02,,,,,,,合格,国内监督抽查(辽宁市场监管局),2021-04-02,
食品伙伴网,贝类,鲍鱼（贝类）,水产及其制品-->生鲜（冻）水产品,供应商：宝汇水产（广州店） ,广州市从化江埔定哥水产品店 ,2021-04-07,,,,,,,合格,国内监督抽查(广东市场监管局),2021-04-07,
食品伙伴网,贝类,鲍鱼（贝类）,水产及其制品-->生鲜（冻）水产品,供应商：宝汇水产（广州店） ,广州市从化江埔黎江水产品店 ,2021-04-07,,,,,,,合格,国内监督抽查(广东市场监管局),2021-04-07,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,供应商：昆明市官渡区海辉海产品经营部 ,红塔区佰海水产品经营部 ,2021-04-19,,,孔雀石绿,μg/kg,5.36,不得检出,不合格,国内监督抽查(国家市场监管总局),2021-04-19,贝类
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,/ ,巴南区徐洋洋食品超市 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,单县富利达面粉有限公司 ,重庆三优供应链管理有限公司奥体中央公园店 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,"小麦粉,小麦",香满园美味富强小麦粉,粮食及其制品-->小麦粉,益海嘉里（成都）粮食工业有限公司 ,璧山区煊业食品超市 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,"小麦粉,小麦",低筋小麦粉,粮食及其制品-->小麦粉,安琪酵母股份有限公司 ,云阳县天天见商贸有限公司 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,"小麦粉,小麦",优质特一小麦粉,粮食及其制品-->小麦粉,益海嘉里(成都）粮食工业有限公司 ,奉节县罗玉峰购物中心 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,"小麦粉,小麦",麦芯多用途粉（小麦粉）,粮食及其制品-->小麦粉,河南莲花面粉有限公司（工厂代码Z） ,万州区陈家坝朝旭生鲜经营部 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,"小麦粉,小麦",砂子小麦粉（颗粒粉）,粮食及其制品-->小麦粉,益海嘉里（德州）粮油工业有限公司 ,河北华斯生活购物广场商贸有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",高筋精粉(高筋小麦粉),粮食及其制品-->小麦粉,益海(石家庄）粮油工业有限公司 ,沙河市华联购物广场有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,河北华龙农庄面粉有限公司 ,武强县信发商厦有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",河套牌家用粉（小麦粉）,粮食及其制品-->小麦粉,内蒙古恒丰食品工业（集团）股份有限公司 ,沧州信和商贸集团有限责任公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",美味富强小麦粉,粮食及其制品-->小麦粉,益海嘉里（德州）粮油工业有限公司 ,肃宁县琨洋购物广场商贸有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",香满园高筋精粉(高筋小麦粉),粮食及其制品-->小麦粉,益海嘉里（德州）粮油工业有限公司 ,肃宁县琨洋购物广场商贸有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",家庭优质小麦粉,粮食及其制品-->小麦粉,益海(石家庄）粮油工业有限公司 ,沙河市华联购物广场有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",高筋麦芯小麦粉,粮食及其制品-->小麦粉,益海(石家庄)粮油工业有限公司 ,沙河市华联购物广场有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",五得利六星超精小麦粉,粮食及其制品-->小麦粉,五得利集团柏乡面粉有限公司　 ,内丘全得利购物中心有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",饺子用小麦粉,粮食及其制品-->小麦粉,邢台金沙河面业有限责任公司 ,内丘全得利购物中心有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",通用面点粉（小麦粉）,粮食及其制品-->小麦粉,中粮面业(濮阳）有限公司 ,内丘全得利购物中心有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",高筋特精粉(小麦粉),粮食及其制品-->小麦粉,中粮面业（德州）有限公司 ,内丘全得利购物中心有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",金龙鱼高筋雪花麦芯小麦粉,粮食及其制品-->小麦粉,益海嘉里（德州）粮油工业有限公司 ,沧州市新同天超市有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",砂子小麦粉（颗粒粉）,粮食及其制品-->小麦粉,益海嘉里（德州）粮油工业有限公司 ,沧州市新同天超市有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",麦香多用途小麦粉,粮食及其制品-->小麦粉,北京古船食品有限公司 ,沧州同天悦港店超市有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",古船低筋小麦粉,粮食及其制品-->小麦粉,北京古船福兴食品有限公司 ,沧州同天悦港店超市有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,河北华龙农庄面粉有限公司 ,内丘县家乐园大卖场商贸有限责任公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",富强粉（高筋小麦粉）,粮食及其制品-->小麦粉,河北古船食品有限公司 ,沧州市华北商厦有限公司解放西路店 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",麦芯多用途小麦粉,粮食及其制品-->小麦粉,中粮面业(海宁)有限公司 ,如皋市如城镇金湖世纪华联超市加钢加盟店 ,2021-03-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",饺子粉（小麦粉）,粮食及其制品-->小麦粉,山东信中食品有限公司 ,连云港开发区好又多连锁超市 ,2021-03-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",五得利富强小麦粉,粮食及其制品-->小麦粉,五得利集团宿迁面粉有限公司　 ,江苏谊品弘苏科技有限公司南京黑龙江路分公司 ,2021-03-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",蛋糕用小麦粉,粮食及其制品-->小麦粉,滨州中裕食品有限公司 ,泊头市尚峰商贸有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",蛋糕用小麦粉,粮食及其制品-->小麦粉,山东宁津豪康制粉有限公司 ,信誉楼百货集团有限公司泊头信誉楼商厦 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",面包用小麦粉,粮食及其制品-->小麦粉,滨州中裕食品有限公司 ,泊头市尚峰商贸有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",面包用小麦粉,粮食及其制品-->小麦粉,中粮利金（天津）粮油股份有限公司 ,泊头市泊信商厦有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",五得利金富强高筋小麦粉,粮食及其制品-->小麦粉,五得利集团雄县面粉有限公司 ,定州市大世界购物中心清风店商场 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,芝麻油,100%纯芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,龙山县万金 山新龙商业 有限公司 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,长康100%纯芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,步步高商业 连锁股份有 限公司湘西 永顺府正街 店 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,芝麻油(小磨香油),食用油脂及其制品-->食用植物油,商丘市乡味 浓食品有限 公司 ,江永县食为 天平价超市 贸易有限公 司 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,商丘市乡味 浓食品有限 公司 ,宁远县锦相 百货有限公 司 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,商丘市乡味 浓食品有限 公司 ,张家界澧水 商贸有限公 司 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,纯正芝麻油,食用油脂及其制品-->食用植物油,四川饭扫光 食品集团股 份有限公司 (分装) ,新田县叶波 大润发超市 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,重庆市平易粮油有限公司 ,贵州永辉超市有限公司清镇分公司 ,2021-03-25,,,,,,,合格,国内监督抽查(贵州市场监管局),2021-03-25,/
食品伙伴网,芝麻油,香满园纯芝麻油,食用油脂及其制品-->食用植物油,益海嘉里（武汉）粮油工业有限公司 ,贵州永辉超市有限公司遵义春天堡分公司 ,2021-03-25,,,,,,,合格,国内监督抽查(贵州市场监管局),2021-03-25,/
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,哈尔滨神厨食品有限公司 ,哈尔滨市道里区骐商生活超市 ,2021-03-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-25,
食品伙伴网,芝麻油,纯香芝麻油（芝麻香油）,食用油脂及其制品-->食用植物油,李锦记（新会）食品有限公司 ,广东壹加壹商业连锁有限公司星宝购物中心 ,2021-03-25,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-25,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,广州市富源食品有限公司 ,中山市沙溪镇美佳粮油店 ,2021-03-25,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-25,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,广州市国味油脂食品有限公司 ,中山市小榄镇正华悦食品商行 ,2021-03-25,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-25,
食品伙伴网,芝麻油,纯香芝麻油,食用油脂及其制品-->食用植物油,李锦记（新会）食品有限公司 ,中山市小榄镇宝联粮油店 ,2021-03-25,,,,,,,合格,国内监督抽查(广东市场监管局),2021-03-25,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,重庆佳仙九七食品有限公司 ,中百仓储超市有限公司重庆分公司龙腾店 ,2021-03-25,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-25,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,宣城市康源油脂有限公司 ,湖州市安吉县凤凰山农贸市场王振涛 ,2021-03-22,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-03-22,/
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,马鞍山市易莲调味食品有限公司 ,桐乡市河山上海如海超市加盟连锁店 ,2021-03-22,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-03-22,/
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,新畅食品（宁波）有限公司 ,丽水市莲都区旺丰超市 ,2021-03-22,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-03-22,/
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,和县欣欣油脂有限责任公司 ,丽水市莲都区潘秀兰干货店 ,2021-03-22,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-03-22,/
食品伙伴网,芝麻油,润之家芝麻油,食用油脂及其制品-->食用植物油,安徽华安食 品有限公司 (被委托生产 单位)华润万 家有限公司 (委托单位) ,湖南华润万 家生活超市 有限公司蔡 锷路店 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,长康100%黑芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,王一实业集 团精彩生活 超市有限公 司 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,长康100%纯芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,长沙市望城 区天恒超市 有限公司 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,长康100%黑芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,深圳沃尔玛 百货零售有 限公司长沙 雨花亭分店 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,步步高商业 连锁股份有 限公司长沙 县电力学院 店 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,长康100%黑芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,步步高商业 连锁股份有 限公司道县 店 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,100%纯芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,永州市冷水 滩区世纪联 华超市有限 公司东安分 公司 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,长康100%黑芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,江华瑶族自 治县家家乐 超市 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,蓝山县新好 又多超市有 限公司 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,100%纯芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,永州市建都 超市有限责 任公司二分 店 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,永州市零陵 区王林食杂 店 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,100%纯芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,湖南省乐泰 洲百货有限 公司 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
